Year,Budget (in Billion $),Success Rate (%),Duration (in Days),Num_Collaborators,Tech_Maturity,Budget_Per_Day,Mission Type_Unmanned,Technology Used_Nuclear Propulsion,Technology Used_Reusable Rocket,Technology Used_Solar Propulsion,Technology Used_Traditional Rocket,Country_France,Country_Germany,Country_India,Country_Israel,Country_Japan,Country_Russia,Country_UAE,Country_UK,Country_USA,Satellite Type_Navigation,Satellite Type_Research,Satellite Type_Spy,Satellite Type_Weather,Environmental Impact_Low,Environmental Impact_Medium,Tech_Budget_Power
2018,37.31,76.0,259,1,4.0,0.14350000000000002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,149.24
2016,11.11,63.0,61,1,4.0,0.17919354838709675,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,44.44
2010,30.77,99.0,148,1,4.0,0.20651006711409395,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,123.08
2021,37.46,89.0,45,2,4.0,0.8143478260869565,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,149.84
2006,9.19,53.0,251,3,1.0,0.03646825396825397,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.19
2019,19.48,98.0,316,3,3.0,0.061451104100946376,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,58.44
2014,19.61,88.0,33,1,3.0,0.576764705882353,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,58.83
2023,36.58,72.0,234,3,1.0,0.1556595744680851,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,36.58
2005,28.33,62.0,156,3,1.0,0.18044585987261144,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,28.33
2016,13.2,94.0,221,3,2.0,0.059459459459459456,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,26.4
2023,14.75,69.0,304,1,1.0,0.04836065573770492,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.75
2014,46.97,68.0,198,2,2.0,0.23603015075376885,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,93.94
2009,13.57,82.0,293,2,1.0,0.04615646258503402,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,13.57
2016,42.56,100.0,331,1,1.0,0.12819277108433735,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,42.56
2023,8.05,91.0,45,1,2.0,0.17500000000000002,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,16.1
2008,24.31,54.0,301,2,1.0,0.08049668874172185,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,24.31
2025,41.36,84.0,17,1,2.0,2.2977777777777777,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,82.72
2014,45.13,76.0,328,2,3.0,0.13717325227963525,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,135.39000000000001
2002,36.15,78.0,55,3,3.0,0.6455357142857142,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,108.44999999999999
2001,20.62,67.0,158,2,1.0,0.12968553459119497,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,20.62
2011,17.99,92.0,287,3,3.0,0.06246527777777777,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,53.97
2017,4.05,55.0,240,1,3.0,0.016804979253112032,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,12.149999999999999
2002,27.68,98.0,265,3,1.0,0.10406015037593985,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,27.68
2008,24.7,86.0,300,3,1.0,0.08205980066445183,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,24.7
2016,19.43,81.0,153,3,3.0,0.12616883116883118,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,58.29
2003,32.67,92.0,215,3,1.0,0.15125,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,32.67
2005,31.61,55.0,23,1,3.0,1.3170833333333334,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,94.83
2007,28.92,80.0,67,1,2.0,0.4252941176470588,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,57.84
2000,36.55,95.0,70,1,2.0,0.5147887323943662,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,73.1
2022,11.42,72.0,349,2,1.0,0.03262857142857143,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11.42
2015,10.89,87.0,197,2,3.0,0.055,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,32.67
2000,25.59,73.0,94,2,4.0,0.2693684210526316,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,102.36
2016,28.33,76.0,311,2,1.0,0.09080128205128205,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,28.33
2022,18.66,62.0,198,2,1.0,0.09376884422110553,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,18.66
2006,43.54,56.0,168,1,2.0,0.25763313609467453,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,87.08
2012,38.52,59.0,343,3,1.0,0.11197674418604651,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,38.52
2024,2.2,62.0,126,3,1.0,0.01732283464566929,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2.2
2016,41.76,54.0,34,2,1.0,1.193142857142857,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,41.76
2011,2.77,82.0,61,2,3.0,0.04467741935483871,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,8.31
2002,21.87,74.0,13,3,3.0,1.5621428571428573,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,65.61
2002,36.33,83.0,286,1,1.0,0.12658536585365854,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,36.33
2001,41.31,51.0,99,3,4.0,0.4131,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,165.24
2017,25.75,87.0,186,3,1.0,0.13770053475935828,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,25.75
2008,36.69,74.0,309,3,4.0,0.11835483870967742,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,146.76
2025,36.85,66.0,34,1,4.0,1.052857142857143,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,147.4
2015,33.01,60.0,320,2,4.0,0.10283489096573208,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,132.04
2003,2.17,81.0,114,1,1.0,0.018869565217391304,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,2.17
2024,38.94,63.0,270,3,1.0,0.143690036900369,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,38.94
2017,42.38,99.0,169,2,1.0,0.24929411764705883,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,42.38
2000,8.15,64.0,331,3,4.0,0.02454819277108434,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,32.6
2002,3.65,57.0,295,1,4.0,0.01233108108108108,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,14.6
2017,46.67,62.0,117,1,3.0,0.3955084745762712,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,140.01
2007,29.92,74.0,285,1,3.0,0.10461538461538462,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,89.76
2001,6.2,74.0,158,2,1.0,0.0389937106918239,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,6.2
2003,2.22,94.0,198,2,4.0,0.011155778894472362,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.88
2006,37.84,100.0,94,3,3.0,0.39831578947368423,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,113.52000000000001
2010,33.9,73.0,151,2,2.0,0.22302631578947368,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,67.8
2002,37.06,65.0,252,1,3.0,0.1464822134387352,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,111.18
2021,26.14,100.0,84,3,1.0,0.3075294117647059,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,26.14
2008,25.41,96.0,59,2,1.0,0.4235,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,25.41
2016,7.42,51.0,82,1,4.0,0.08939759036144579,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,29.68
2004,3.98,92.0,289,1,2.0,0.013724137931034483,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,7.96
2009,23.12,75.0,92,1,3.0,0.24860215053763443,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,69.36
2009,30.07,92.0,254,1,4.0,0.11792156862745098,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,120.28
2004,13.75,58.0,227,3,1.0,0.06030701754385965,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,13.75
2014,19.44,86.0,305,2,1.0,0.06352941176470589,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,19.44
2004,46.23,58.0,7,1,2.0,5.77875,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,92.46
2001,30.67,57.0,312,3,1.0,0.09798722044728435,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,30.67
2018,25.86,92.0,100,3,4.0,0.25603960396039604,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,103.44
2024,40.9,53.0,135,1,1.0,0.30073529411764705,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,40.9
2014,33.88,72.0,242,3,2.0,0.13942386831275722,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,67.76
2002,15.79,71.0,288,2,2.0,0.05463667820069204,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,31.58
2012,36.32,59.0,36,2,4.0,0.9816216216216216,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,145.28
2010,49.93,50.0,203,2,2.0,0.2447549019607843,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,99.86
2005,45.21,74.0,339,3,3.0,0.13297058823529412,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,135.63
2008,26.76,57.0,207,1,1.0,0.12865384615384617,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,26.76
2003,8.9,68.0,41,2,1.0,0.2119047619047619,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,8.9
2011,17.31,92.0,261,2,3.0,0.06606870229007633,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,51.92999999999999
2002,14.73,97.0,238,1,2.0,0.061631799163179915,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,29.46
